Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
54126000;17157320;732880;67055
54188000;17176974;720794;67055
54250000;17197201;678123;67055
54312000;17216920;728275;67055
54374000;17236546;613834;67055
54436000;17256196;726150;67055
54498000;17275873;716531;67055
54560000;17295535;693655;67055
54622000;17315292;678087;67055
54684000;17335256;724369;67055
54746000;17354817;713492;67055
54808000;17374303;695813;67055
54870000;17393643;683833;67055
54932000;17413292;652957;67055
54994000;17432743;688806;67055
55056000;17452357;661435;67055
55118000;17471921;701846;67055
55180000;17491620;682275;67055
55242000;17511478;697212;67055
55304000;17531156;620806;67055
55366000;17550934;687147;67055
55428000;17570931;727331;67055
55490000;17590546;700943;67055
55552000;17610310;684091;67055
55614000;17630010;728635;67055
55676000;17649588;758945;67055
55738000;17669575;658314;67055
55800000;17689453;686258;67055
55862000;17709290;691583;67055
55924000;17729084;699292;67055
55986000;17748926;652307;67055
56048000;17768778;692890;67055
56110000;17788842;665908;67055
56172000;17808565;650809;67055
56234000;17828162;738074;67055
56296000;17847783;688718;67055
56358000;17867407;704269;67055
56420000;17887080;699923;67055
56482000;17906719;694105;67055
56544000;17926411;713492;67055
56606000;17946193;673204;67055
56668000;17966006;704907;67055
56730000;17985735;667057;67055
56792000;18005571;659027;67055
56854000;18025354;695756;67055
56916000;18044939;652793;67055
56978000;18064462;675067;67055
57040000;18084223;707120;67055
57102000;18104020;716596;67055
57164000;18123720;684843;67055
57226000;18143395;692701;67055
57288000;18162945;705386;67055
57350000;18182481;695257;67055
57412000;18201992;683621;67055
57474000;18221838;710494;67055
57536000;18241643;694536;67055
57598000;18261112;666200;67055
57660000;18281060;694228;67055
57722000;18300799;706230;67055
57784000;18320551;656309;67055
57846000;18340208;665312;67055
57908000;18359831;647249;67055
57970000;18379454;634195;67055
58032000;18399051;674600;67055
58094000;18418713;686102;67055
58156000;18438407;703451;67055
58218000;18458133;707470;67055
58280000;18477885;690905;67055
58342000;18497527;738254;67055
58404000;18517410;681854;67055
58466000;18537279;644165;67055
58528000;18556959;669921;67055
58590000;18576450;726048;67055
58652000;18596018;663936;67055
58714000;18615571;694358;67055
58776000;18634824;727696;67055
58838000;18654182;684931;67055
58900000;18674387;717690;67055
58962000;18694489;676203;67055
59024000;18714443;653880;67055
59086000;18734209;723152;67055
59148000;18754007;686749;67055
59210000;18774083;695518;67055
59272000;18793775;696155;67055
59334000;18813555;699275;67055
59396000;18833166;692906;67055
59458000;18853325;668831;67055
59520000;18873078;707450;67055
59582000;18892641;707287;67055
59644000;18912155;677397;67055
59706000;18931644;699591;67055
59768000;18951230;704142;67055
59830000;18970713;657700;67055
59892000;18990700;668339;67055
59954000;19010248;703464;67055
60016000;19030090;690231;67055
60078000;19049664;665093;67055
60140000;19069206;660640;67055
60202000;19088812;695652;67055
60264000;19108616;752624;67055
60326000;19128180;722412;67055
60388000;19147624;664248;67055
60450000;19167283;695236;67055
60512000;19186685;721314;67055
60574000;19206419;705581;67055
60636000;19226034;692973;67055
60698000;19245352;698826;67055
60760000;19264723;720129;67055
60822000;19284065;764232;67055
60884000;19303838;734968;67055
60946000;19323656;723015;67055
61008000;19343362;686052;67055
61070000;19363077;665899;67055
61132000;19382475;702377;67055
61194000;19402161;676533;67055
