Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
6601000;943607;6913;3556
6608000;944592;6180;3556
6615000;945750;7686;3556
6622000;947383;7387;3556
6629000;948363;6946;3556
6636000;949349;4986;3556
6643000;950336;7513;3556
6650000;951327;7322;3556
6657000;952329;6075;3556
6664000;953320;7068;3556
6671000;954312;7867;3556
6678000;955302;6151;3556
6685000;956292;5531;3556
6692000;957273;6302;3556
6699000;958265;7242;3556
6706000;959264;6453;3556
6713000;960252;7142;3556
6720000;961303;6344;3556
6727000;962395;6858;3556
6734000;963385;7281;3556
6741000;964372;6162;3556
6748000;965351;7318;3556
6755000;966351;7750;3556
6762000;967337;7531;3556
6769000;968319;5953;3556
6776000;969304;5814;3556
6783000;970282;7850;3556
6790000;971266;6182;3556
6797000;972247;7475;3556
6804000;973243;5373;3556
6811000;974233;5462;3556
6818000;975223;7694;3556
6825000;976211;7324;3556
6832000;977200;7082;3556
6839000;978276;7240;3556
6846000;979268;6640;3556
6853000;980257;5805;3556
6860000;981252;4946;3556
6867000;982241;6458;3556
6874000;983230;5825;3556
6881000;984216;5853;3556
6888000;985196;7028;3556
6895000;986184;7119;3556
6902000;987183;7321;3556
6909000;988168;5725;3556
6916000;989149;7350;3556
6923000;990134;6961;3556
6930000;991114;6468;3556
6937000;992102;7953;3556
6944000;993089;6444;3556
6951000;994103;6957;3556
6958000;995097;6817;3556
6965000;996087;6647;3556
6972000;997075;5992;3556
6979000;998059;5909;3556
6986000;999048;6601;3556
6993000;1000025;5839;3556
7000000;1001018;7071;3556
7007000;1001999;6522;3556
7014000;1002985;6118;3556
7021000;1003974;7189;3556
7028000;1004960;7411;3556
7035000;1005948;7943;3556
7042000;1006938;6788;3556
7049000;1007932;5124;3556
7056000;1008924;7236;3556
7063000;1009944;7592;3556
7070000;1010934;6066;3556
7077000;1011931;7451;3556
7084000;1012915;6391;3556
7091000;1013904;6716;3556
7098000;1014892;6574;3556
7105000;1015875;7433;3556
7112000;1016864;7462;3556
7119000;1017856;6416;3556
7126000;1018844;6816;3556
7133000;1019829;6801;3556
7140000;1020808;6391;3556
7147000;1021805;7108;3556
7154000;1022794;5878;3556
7161000;1023782;6951;3556
7168000;1024767;6525;3556
7175000;1025829;6212;3556
7182000;1026845;6283;3556
7189000;1027848;7682;3556
7196000;1028842;6662;3556
7203000;1029828;6274;3556
7210000;1030809;7189;3556
7217000;1031802;7196;3556
7224000;1032793;6141;3556
7231000;1033783;6130;3556
7238000;1034774;7008;3556
7245000;1035769;5800;3556
7252000;1036762;7477;3556
7259000;1037755;5943;3556
7266000;1038744;7526;3556
7273000;1039725;8307;3556
7280000;1040733;5665;3556
7287000;1041728;7218;3556
7294000;1042721;6722;3556
7301000;1043699;6742;3556
7308000;1044688;6651;3556
7315000;1045673;6848;3556
7322000;1046663;7179;3556
7329000;1047654;6180;3556
7336000;1048645;5991;3556
7343000;1049638;6628;3556
7350000;1050622;5701;3556
7357000;1051612;6804;3556
7364000;1052597;6695;3556
7371000;1053586;6586;3556
7378000;1054575;6140;3556
7385000;1055557;7411;3556
7392000;1056581;7046;3556
7399000;1057571;6709;3556
7406000;1058557;7229;3556
7413000;1059544;5632;3556
7420000;1060539;6447;3556
7427000;1061537;6911;3556
